"tax_id","parent_id","rank","tax_name","root","root_","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","superkingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","family___","subfamily","tribe","genus","genus_","subgenus","species_group","species_subgroup","species","species_","species__","species___","subspecies","subspecies_","subspecies__","subspecies___"
"323415","323413","species","Dokdonella koreensis","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","323413","","","","","323415","","","","","","",""
"1300342","323415","species_","Dokdonella koreensis DS-123","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","323413","","","","","323415","1300342","","","","","",""
"70411","1775411","genus","Frateuria","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","70411","","","","","","","","","","","",""
"81475","70411","species","Frateuria aurantia","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","70411","","","","","81475","","","","","","",""
"767434","81475","species_","Frateuria aurantia DSM 6220","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","70411","","","","","81475","767434","","","","","",""
"75309","1775411","genus","Rhodanobacter","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","75309","","","","","","","","","","","",""
"582702","75309","species","Rhodanobacter glycinis","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","75309","","","","","582702","","","","","","",""
"666685","75309","species","Rhodanobacter denitrificans","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","1775411","","","","","","75309","","","","","666685","","","","","","",""
"32033","135614","family","Xanthomonadaceae","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","","","","","","","","","","","","",""
"141948","32033","genus","Thermomonas","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","141948","","","","","","","","","","","",""
"2633315","141948","genus_","unclassified Thermomonas","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","141948","2633315","","","","","","","","","","",""
"2202149","2633315","species","Thermomonas sp. SY21","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","141948","2633315","","","","2202149","","","","","","",""
"2714945","2633315","species","Thermomonas sp. HDW16","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","141948","2633315","","","","2714945","","","","","","",""
"2370","32033","genus","Xylella","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","","","","","","","",""
"1444770","2370","species","Xylella taiwanensis","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","1444770","","","","","","",""
"2371","2370","species","Xylella fastidiosa","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","","","","","","",""
"671135","2371","subspecies","Xylella fastidiosa subsp. sandyi","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","","","","671135","","",""
"155920","671135","subspecies_","Xylella fastidiosa subsp. sandyi Ann-1","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","","","","671135","155920","",""
"1401256","2371","species_","Xylella fastidiosa MUL0034","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","1401256","","","","","",""
"160492","2371","species_","Xylella fastidiosa 9a5c","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","160492","","","","","",""
"183190","2371","species_","Xylella fastidiosa Temecula1","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","183190","","","","","",""
"405440","2371","species_","Xylella fastidiosa M12","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2370","","","","","2371","405440","","","","","",""
"2709666","32033","genus","Pseudolysobacter","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2709666","","","","","","","","","","","",""
"2511995","2709666","species","Pseudolysobacter antarcticus","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","2709666","","","","","2511995","","","","","","",""
"338","32033","genus","Xanthomonas","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","","","","","","","",""
"29447","338","species","Xanthomonas albilineans","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","29447","","","","","","",""
"380358","29447","species_","Xanthomonas albilineans GPE PC73","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","29447","380358","","","","","",""
"339","338","species","Xanthomonas campestris","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","","","","","","",""
"149696","339","species_","Xanthomonas campestris pv. badrii","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","149696","","","","","",""
"340","339","species_","Xanthomonas campestris pv. campestris","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","340","","","","","",""
"1281282","340","species__","Xanthomonas campestris pv. campestris str. CN14","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","340","1281282","","","","",""
"190485","340","species__","Xanthomonas campestris pv. campestris str. ATCC 33913","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","340","190485","","","","",""
"359385","339","species_","Xanthomonas campestris pv. raphani","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","359385","","","","","",""
"990315","359385","species__","Xanthomonas campestris pv. raphani 756C","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","339","359385","990315","","","","",""
"343","338","species","Xanthomonas translucens","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","343","","","","","","",""
"487909","343","species_","Xanthomonas translucens pv. undulosa","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","343","487909","","","","","",""
"347","338","species","Xanthomonas oryzae","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","347","","","","","","",""
"129394","347","species_","Xanthomonas oryzae pv. oryzicola","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","347","129394","","","","","",""
"383407","129394","species__","Xanthomonas oryzae pv. oryzicola BLS256","1","131567","2","","","","","","1224","","","","1236","","","","135614","","","","32033","","","","","","338","","","","","347","129394","383407","","","","",""
