,n16S,nge,ncds,genome_size,GC,phi,clade_size,npaths_terminal,branch_length
63,2.0,2.0,2.0,7240370.5,61.7519011433,0.615989381735,2,262.5,0.0202175
64,2.0,1.75,1.75,6842825.75,62.008466128825006,0.6087544198345,4,242.5,0.0217546
65,2.0,2.2,2.2,6461297.6,61.83403824068,0.6058701685526,5,236.0,0.0208571
70,3.0,1.0,1.0,1247782.5,36.5202217044,0.7994778136980001,2,88.5,0.0239544
72,3.0,1.0,1.0,1229265.6666666667,35.847959660566666,0.8034279971853334,3,86.66666666666667,0.0214614
73,3.0,1.0,1.0,1236518.75,35.6962048445,0.80057188513925,4,85.0,0.0175555
75,3.0,1.0,1.0,1228255.2,34.77969963302,0.7973171197224,5,84.4,0.097181
76,3.0,1.0,1.0,1274322.5,34.87565846598333,0.787201954272,6,89.83333333333333,0.188424
80,3.0,2.5,2.5,6434105.5,60.48993935345,0.6109982911580001,2,211.0,0.0205861
85,3.0,6.0,6.0,6763831.0,60.561455614799996,0.6130106346449999,2,213.5,0.00330203
89,3.0,6.0,6.0,7312005.5,60.3172587162,0.616512450291,2,222.0,0.00368031
92,3.0,4.5,4.5,6979817.0,58.3989415921,0.604585724414,2,179.5,0.0424115
93,3.0,5.25,5.25,7145911.25,59.35810015415,0.6105490873525,4,200.75,0.0138344
94,3.0,5.0,5.0,7006338.6,59.61326465012,0.6103108650628,5,205.6,0.00442887
95,3.0,5.285714285714286,5.285714285714286,6937050.714285715,59.88417635431428,0.6110822278005715,7,207.85714285714286,0.00702258
96,3.0,5.125,5.125,6949770.5,59.841919618824996,0.6105441932366249,8,207.25,0.0285926
97,3.0,5.0,5.0,6989928.222222222,59.75243460552221,0.6107988542388889,9,206.55555555555554,0.023098
100,3.0,2.0,2.0,4697380.0,61.777960774449994,0.5946331230265001,2,213.0,0.0161527
101,3.0,4.454545454545454,4.454545454545454,6573101.2727272725,60.12071209078181,0.6078596303820909,11,207.72727272727272,0.0460505
102,3.0,4.153846153846154,4.153846153846154,6551717.307692308,60.17751628503846,0.6083425012706923,13,208.23076923076923,0.0324833
103,3.0714285714285716,4.357142857142857,4.357142857142857,6535233.642857143,59.96084351486427,0.607518391478643,14,206.28571428571428,0.0422189
107,4.0,3.5,3.5,5569620.0,58.42652486685,0.5706654224979999,2,137.0,0.0165467
108,4.333333333333333,3.6666666666666665,3.6666666666666665,5602631.666666667,58.0857619855,0.5757626297503333,3,144.66666666666666,0.0445649
109,3.2941176470588234,4.235294117647059,4.235294117647059,6370656.823529412,59.62994677438822,0.6019144335265884,17,195.41176470588235,0.0572507
112,3.0,3.5,3.5,6754635.0,61.28238438715,0.5928861669995,2,173.5,0.0181425
114,3.0,3.3333333333333335,3.3333333333333335,6800390.0,61.27995925806667,0.5928872440743334,3,183.33333333333334,0.017458
115,3.25,4.1,4.1,6435116.8,59.87744864694,0.6005603551087499,20,193.6,0.0208564
120,3.0,2.0,2.0,3283792.5,57.25054203555,0.5834489334299999,2,128.5,1.13079e-06
121,3.0,2.0,2.0,3284676.6666666665,57.24891153876666,0.5865941722296667,3,129.33333333333334,1.13079e-06
123,3.0,2.0,2.0,3293431.75,57.25591576025,0.5856000203345,4,128.75,0.016842
124,3.2,2.8,2.8,3675900.8,57.02205242886,0.5876023881768,5,133.8,0.0541426
129,2.0,1.0,1.0,1953275.0,38.159488590500004,0.6362102651495,2,106.5,0.0103087
130,2.0,1.0,1.0,1829311.3333333333,38.37193863316667,0.6394233551083333,3,103.33333333333333,0.00377144
134,2.0,1.5,1.5,2222551.5,37.885692680999995,0.626082876311,2,94.5,0.00477065
135,2.0,1.6666666666666667,1.6666666666666667,2271541.0,37.663780054099995,0.6299380779513334,3,95.33333333333333,0.00302462
136,2.0,1.3333333333333333,1.3333333333333333,2050426.1666666667,38.01785934363333,0.6346807165298333,6,99.33333333333333,0.0308261
139,2.0,1.0,1.0,1456358.0,38.32765795995,0.6621026445814999,2,96.5,0.0195906
140,2.0,1.25,1.25,1901909.125,38.09530899771249,0.64153619854275,8,98.625,0.0124285
141,2.0,1.2222222222222223,1.2222222222222223,1859779.5555555555,37.832160696033334,0.6439319309562223,9,98.44444444444444,0.0689504
142,2.4285714285714284,1.7857142857142858,1.7857142857142858,2508394.285714286,44.68569345775715,0.6238142371064287,14,111.07142857142857,0.0314492
143,2.911764705882353,3.1470588235294117,3.1470588235294117,4818231.05882353,53.6220200396294,0.6101354829901471,34,159.61764705882354,1.13079e-06
144,2.925,2.825,2.825,4286644.775,50.81006580358249,0.636695453682425,40,149.15,0.0231261
146,2.926829268292683,2.8292682926829267,2.8292682926829267,4306965.951219512,50.973974236221935,0.6353377450016585,41,150.70731707317074,0.0158281
147,2.8260869565217392,2.760869565217391,2.760869565217391,4541132.434782608,52.15441597583695,0.6321347475615435,46,159.97826086956522,0.0309964
148,2.7755102040816326,2.673469387755102,2.673469387755102,4540167.795918368,52.8246693325551,0.6319988444167757,49,161.20408163265307,0.039278
153,3.0,4.0,4.0,4499041.5,63.882765339749994,0.5818365738069999,2,182.0,0.0520761
154,3.0,5.0,5.0,4808500.666666667,63.21294359346667,0.5903202291583334,3,187.0,0.0581145
155,2.75,4.25,4.25,4693408.75,63.65590831252501,0.5930218183367499,4,181.25,0.0307948
158,2.5,5.5,5.5,2075903.0,43.06610591155,0.5971235280635,2,137.0,0.0018391
161,3.0,2.5,2.5,2139941.5,44.3280888996,0.6027422779425,2,132.0,1.13079e-06
162,2.75,4.0,4.0,2107922.25,43.69709740557499,0.599932903003,4,134.5,0.0117043
164,2.8,3.8,3.8,2098620.4,43.56119803718,0.60125555931,5,132.8,0.185289
167,2.0,4.5,4.5,5274429.5,64.1557109703,0.5928531287034999,2,189.0,0.0264272
168,2.5714285714285716,4.0,4.0,3005994.4285714286,49.445344589499996,0.598854864851,7,148.85714285714286,0.0605028
171,3.5,2.5,2.5,4645145.5,65.15771581395,0.6215108380759999,2,180.0,0.0851061
173,3.3333333333333335,2.3333333333333335,2.3333333333333335,5290196.333333333,65.340311693,0.616506461027,3,186.33333333333334,0.0370787
174,2.8,3.5,3.5,3691255.0,54.21383472055,0.6041503437038,10,160.1,0.019094
175,2.7857142857142856,3.7142857142857144,3.7142857142857144,3977584.6428571427,56.911570032542855,0.6009707650275,14,166.14285714285714,0.0589669
178,1.0,2.0,2.0,4287942.5,62.76219059355,0.61369162702,2,171.0,0.019925
181,1.0,4.5,4.5,5423588.0,62.5023138703,0.6138431118365,2,176.5,0.0160071
183,1.0,3.6666666666666665,3.6666666666666665,5170463.0,63.011755437400005,0.618228396447,3,175.33333333333334,0.00555749
184,1.0,3.0,3.0,4817454.8,62.91192949986,0.6164136886762,5,173.6,0.0412215
190,1.0,1.0,1.0,3032399.0,60.624549471449996,0.635506396182,2,157.5,0.0559063
191,1.0,1.0,1.0,2983277.0,61.967720030766664,0.6275063643733333,3,156.0,0.0142435
193,1.25,1.25,1.25,3106234.25,62.009078005175,0.62575023196075,4,156.5,0.0421547
194,1.2,1.6,1.6,3257699.8,62.124202352939996,0.6167556141434,5,157.2,0.0376544
195,1.5,1.8333333333333333,1.8333333333333333,3420302.1666666665,62.509437755949996,0.618082302449,6,163.33333333333334,0.0194756
198,3.0,5.0,5.0,5385741.5,61.7997972994,0.6019813403725001,2,113.5,0.0450978
199,1.875,2.625,2.625,3911662.0,62.332027641812495,0.614057061929875,8,150.875,0.0213538
200,1.5384615384615385,2.769230769230769,2.769230769230769,4260043.846153846,62.55506681798461,0.6149634568323077,13,159.6153846153846,0.0217704
201,2.185185185185185,3.259259259259259,3.259259259259259,4113583.5185185187,59.62880922553333,0.6077079870075925,27,163.0,0.213468
204,1.0,1.0,1.0,2470296.5,54.837915201849995,0.555957766531,2,128.0,0.430366
208,1.0,1.0,1.0,1499913.5,34.338037675600006,0.665345968495,2,75.5,0.238718
209,1.0,1.0,1.0,1917784.6666666667,39.17659396276667,0.642694760324,3,128.66666666666666,0.096328
213,5.0,7.0,7.0,3709136.5,58.06712725435,0.6034541588525,2,86.0,0.0325508
216,4.0,2.5,2.5,3957269.0,62.432444437849995,0.6040219919375001,2,178.5,0.0506538
217,4.5,4.75,4.75,3833202.75,60.249785846099996,0.603738075395,4,132.25,0.021087
220,2.5,5.0,5.0,3335717.5,60.204786470399995,0.5820328398575,2,193.0,0.0465948
221,3.8333333333333335,4.833333333333333,4.833333333333333,3667374.3333333335,60.23478605419999,0.5965029968825001,6,152.5,0.0269249
225,5.0,4.0,4.0,3073198.5,53.9172255253,0.586546009624,2,155.0,0.0751776
226,5.0,3.3333333333333335,3.3333333333333335,3372102.0,54.431965841600004,0.5956843324586667,3,159.66666666666666,0.01169
227,4.222222222222222,4.333333333333333,4.333333333333333,3568950.222222222,58.30051265,0.5962301087412223,9,154.88888888888889,0.0384452
230,4.0,3.5,3.5,2902410.5,59.33041797714999,0.6367037761350001,2,170.0,0.0194017
232,4.333333333333333,3.0,3.0,3207017.6666666665,58.28558941349999,0.6283334967996667,3,167.33333333333334,0.0606123
233,4.25,4.0,4.0,3478467.0833333335,58.296781840875006,0.6042559557558335,12,158.0,0.288473
236,2.0,4.5,4.5,3112322.0,58.08404500385001,0.5994235689805,2,123.0,0.084528
239,2.0,1.0,1.0,3046295.0,57.72240121680001,0.5999585798045,2,131.5,0.0238095
240,2.0,2.75,2.75,3079308.5,57.903223110325,0.5996910743925,4,127.25,0.254537
243,2.0,2.5,2.5,3447698.5,51.5525959139,0.6003586114795001,2,160.0,0.0683958
245,2.0,2.3333333333333335,2.3333333333333335,3680219.0,51.79261228283334,0.6011058365196668,3,163.66666666666666,0.137715
248,2.5,1.0,1.0,3946008.0,58.42157221605,0.5920952553005,2,159.0,0.0462203
250,2.0,1.0,1.0,4234007.0,52.6845404481,0.5915283897310001,3,144.33333333333334,0.0207525
251,2.0,1.6666666666666667,1.6666666666666667,3957113.0,52.23857636546666,0.5963171131253334,6,154.0,0.0307643
255,1.0,1.5,1.5,2977208.5,64.91932428369999,0.6253348056945001,2,155.5,0.0579821
258,1.0,1.0,1.0,3879539.5,66.5223717684,0.6183226290849999,2,179.5,0.0548136
259,1.0,1.25,1.25,3428374.0,65.72084802604999,0.6218287173897501,4,167.5,0.0716633
260,1.0,1.2,1.2,3435610.0,65.58927398148,0.6243229733022,5,166.4,0.042564
265,1.0,1.0,1.0,1833059.0,63.254932497300004,0.638005402223,2,100.0,0.073556
267,1.3333333333333333,1.0,1.0,2314020.6666666665,64.6803723517,0.6331646128039999,3,128.33333333333334,0.0288293
268,1.5,1.0,1.0,2405128.5,65.505711700125,0.63328412112525,4,139.25,0.0925685
269,1.4,1.0,1.0,2659143.2,65.45571049466,0.6393047311102,5,134.4,0.0356648
270,1.2,1.1,1.1,3047376.6,65.52249223807,0.6318138522062,10,150.4,0.018121
274,3.0,2.0,2.0,4343072.5,61.26696285505,0.589806492384,2,162.5,0.0518804
276,2.6666666666666665,2.0,2.0,4274555.333333333,62.31069823836666,0.603525169207,3,158.66666666666666,0.0264254
277,2.75,1.75,1.75,4150694.5,63.69904638465,0.60712012174075,4,155.75,0.0959939
279,2.4,1.6,1.6,3840107.4,63.970659645379996,0.6158855243452,5,149.6,0.0292129
281,2.1666666666666665,1.8333333333333333,1.8333333333333333,3725695.6666666665,62.21052769523333,0.6100418885636667,6,145.5,0.0716034
285,3.0,1.5,1.5,3041618.5,40.40751581545,0.5524118287685,2,120.0,0.0377053
292,3.0,1.5,1.5,3507720.0,38.2483661877,0.5346791557815,2,175.0,0.00147574
293,3.0,1.3333333333333333,1.3333333333333333,3502658.3333333335,38.282843761200006,0.5346810106123333,3,172.33333333333334,1.13079e-06
294,3.0,1.25,1.25,3521111.25,38.331764748475,0.5348534198717501,4,166.0,0.00147454
295,3.0,1.4,1.4,3543988.0,38.24647319978,0.5348935939292,5,166.2,1.13079e-06
296,3.0,1.5,1.5,3520909.8333333335,38.27212715425,0.5358119658001667,6,163.0,0.0116656
299,4.0,2.5,2.5,4292024.0,37.62893920965,0.542368582308,2,153.5,0.0136704
300,3.25,1.75,1.75,3713688.375,38.1113301681,0.537451119927125,8,160.625,0.0410296
301,3.2,1.7,1.7,3579274.4,38.570567297569994,0.5404432616954,10,152.5,0.0276519
302,3.272727272727273,1.7272727272727273,1.7272727272727273,3578509.1818181816,38.54042716064544,0.542347311245091,11,150.63636363636363,0.269265
306,3.0,1.0,1.0,3107780.0,54.69490878115,0.5671395442355001,2,169.0,0.091805
308,2.6666666666666665,1.0,1.0,3461329.0,57.3294329853,0.5732648784296667,3,164.33333333333334,0.0268745
309,2.5,1.0,1.0,3828052.5,58.404966183824996,0.5808337402685,4,165.75,0.135795
314,4.0,1.5,1.5,2875899.0,41.5390459223,0.534329897472,2,159.5,0.0445063
315,4.333333333333333,2.0,2.0,2915615.6666666665,41.425371635266664,0.5357132745143333,3,155.0,0.104832
316,4.25,1.75,1.75,2652533.25,41.486927535324995,0.549730676959,4,146.75,0.0687724
321,7.0,1.0,1.0,3008361.0,36.8177313913,0.533700974522,2,147.0,0.0344475
324,4.0,1.0,1.0,4007536.5,38.778054178999994,0.5190256222365,2,173.0,0.00758283
325,5.5,1.0,1.0,3507948.75,37.79789278515,0.52636329837925,4,160.0,0.0206756
327,5.6,1.6,1.6,3618709.0,37.90491868068,0.5264793495055999,5,162.0,0.0174188
328,5.833333333333333,1.5,1.5,3615361.0,38.32569391803333,0.5231099027908332,6,165.0,0.0142118
331,6.0,1.5,1.5,3931279.5,37.977470323549994,0.5243170957884999,2,170.5,0.00302883
334,6.0,1.5,1.5,3848618.0,38.64329857084999,0.5212211662205,2,177.0,1.13079e-06
335,6.0,1.5,1.5,3889948.75,38.31038444719999,0.5227691310045,4,173.75,0.00150851
336,5.9,1.5,1.5,3725196.1,38.3195701297,0.5229735940762998,10,168.5,1.13079e-06
338,5.909090909090909,1.6363636363636365,1.6363636363636365,3749883.8181818184,38.17759094667272,0.5235767225684544,11,168.63636363636363,0.0106624
339,5.916666666666667,1.8333333333333333,1.8333333333333333,3771212.0,38.21045511514166,0.5236399501735832,12,168.5,0.144931
340,5.5,1.8125,1.8125,3491542.3125,39.0295732201875,0.5301626318699375,16,163.0625,0.146505
345,1.0,1.0,1.0,354200.0,26.14105386415,0.9657337554600001,2,19.5,0.0044701
346,1.0,1.0,1.0,355547.3333333333,26.151918569766664,0.9650581673393334,3,19.333333333333332,0.333996
349,1.0,1.0,1.0,257520.5,19.9029195764,0.8903176507515,2,21.0,0.171733
350,1.0,1.0,1.0,316336.6,23.652318972419998,0.9351619607042,5,20.0,0.174544
354,6.0,2.0,2.0,4621204.0,53.03871235825001,0.517063207545,2,209.5,0.0848076
357,4.0,1.0,1.0,4409391.0,61.068847757200004,0.5390708472645,2,203.5,0.0210558
358,5.0,1.5,1.5,4515297.5,57.05378005772501,0.52806702740475,4,206.5,0.0350993
359,5.0,1.4,1.4,4351567.8,58.42539532352,0.5326664553113999,5,207.0,0.0323665
360,3.0,1.2,1.2,2333952.2,41.03885714797,0.7339142080078,10,113.5,0.0687368
361,3.090909090909091,1.1818181818181819,1.1818181818181819,2710498.272727273,41.72921392058182,0.7152319755763636,11,119.45454545454545,0.0246851
362,4.518518518518518,1.5555555555555556,1.5555555555555556,3173339.185185185,40.12942683886667,0.6055612533799631,27,145.2962962962963,0.0291775
363,4.258064516129032,1.4838709677419355,1.4838709677419355,3257818.3225806453,42.48756094789355,0.6023706065268711,31,147.93548387096774,0.0288612
366,3.0,2.0,2.0,4384621.0,56.12611272425,0.572228880424,2,189.5,0.0240245
369,3.0,1.0,1.0,4031230.5,53.9897733473,0.5176726705125,2,172.5,0.0654719
374,3.0,2.0,2.0,4710073.5,55.41221111989999,0.5262520165955,2,182.0,0.0187305
375,2.3333333333333335,1.6666666666666667,1.6666666666666667,4465347.666666667,56.14195953863333,0.5793468100516667,3,162.66666666666666,0.00561947
376,2.0,1.5,1.5,4503143.75,56.37632091894999,0.59724776964825,4,151.75,0.0251728
377,2.3333333333333335,1.3333333333333333,1.3333333333333333,4345839.333333333,55.58080506173334,0.570722736603,6,158.66666666666666,0.0196364
378,2.5,1.5,1.5,4355534.75,55.7171319773625,0.57109927255825,8,166.375,0.10203
381,3.5,1.0,1.0,5280193.0,53.937170932650005,0.5670943436295,2,169.5,0.0536207
382,2.7,1.4,1.4,4540466.4,55.36113976842,0.5702982867725,10,167.0,0.0322267
386,2.5,1.0,1.0,5125347.5,48.358373447000005,0.6141711202265001,2,189.0,0.0490506
388,2.6666666666666665,1.0,1.0,4942422.666666667,49.56932858443334,0.6019501347630001,3,187.0,0.0320186
389,2.5,1.25,1.25,4577234.25,49.74289920510001,0.5947925082980001,4,177.75,0.0426109
393,4.0,1.0,1.0,3842190.5,46.61144332475,0.5595920995655,2,137.0,0.0726679
394,4.333333333333333,1.0,1.0,4030254.6666666665,45.12743164806667,0.5450376872563333,3,139.0,0.0292994
397,8.0,1.0,1.0,4500142.0,43.4396055066,0.519806425326,2,210.0,0.0234269
399,7.666666666666667,1.0,1.0,4561533.333333333,43.668899807833334,0.5362808279779999,3,216.33333333333334,0.140933
400,6.0,1.0,1.0,4295894.0,44.398165727949994,0.5406592576171666,6,177.66666666666666,0.0370525
405,8.5,1.0,1.0,4695581.5,43.36662124645,0.509867250255,2,203.5,0.0240362
407,9.0,2.3333333333333335,2.3333333333333335,4911353.0,43.69206329456667,0.5192790208,3,202.0,0.0122131
410,10.0,3.5,3.5,5279142.5,44.99581859145,0.5331927100764999,2,180.5,0.00748876
413,10.0,2.0,2.0,5340838.5,45.25512089605,0.528743046332,2,195.5,1.13079e-06
414,10.0,2.75,2.75,5309990.5,45.125469743749996,0.53096787820425,4,188.0,0.00291178
415,9.571428571428571,2.5714285714285716,2.5714285714285716,5139145.857142857,44.511152694100005,0.5259583678881429,7,194.0,0.00300169
416,9.625,2.75,2.75,5190195.625,44.445966730887505,0.52644048089425,8,194.25,0.0136281
421,8.5,1.5,1.5,4895322.0,44.6381124175,0.515840657129,2,219.5,0.0128968
423,8.333333333333334,1.3333333333333333,1.3333333333333333,4833008.0,44.63649857549999,0.514792020173,3,214.66666666666666,0.00856164
424,8.25,1.25,1.25,4834818.75,44.601435473049996,0.5144766285069999,4,209.75,0.0239522
425,8.4,1.4,1.4,4918084.2,45.053580157560006,0.5156559248834001,5,207.6,0.00582099
428,9.0,1.5,1.5,4752698.0,46.676881654,0.506135418011,2,197.5,0.0277166
429,8.571428571428571,1.4285714285714286,1.4285714285714286,4870831.0,45.51738058511429,0.5129357800627143,7,204.71428571428572,0.0141594
430,9.133333333333333,2.1333333333333333,2.1333333333333333,5041158.8,44.94595986286001,0.5201382871728667,15,199.13333333333333,0.0323837
431,9.0625,2.0625,2.0625,4995220.25,45.485986679556255,0.5201674622815626,16,196.9375,0.0363093
435,10.5,1.0,1.0,5200749.0,44.62641438905,0.5475841573155,2,203.0,0.0357589
436,9.666666666666666,1.0,1.0,5265991.333333333,44.18153923863334,0.5425830480863333,3,216.66666666666666,0.0353657
439,11.0,1.0,1.0,5726538.5,44.88943422930001,0.5516524967665,2,191.0,0.0283455
441,12.0,1.0,1.0,5471726.666666667,44.83173045213334,0.5424809968616667,3,188.33333333333334,0.0125449
442,10.833333333333334,1.0,1.0,5368859.0,44.50663484538333,0.5425320224740001,6,202.5,0.00353807
444,10.428571428571429,1.0,1.0,5259392.571428572,45.815258060299996,0.5384612366832858,7,202.57142857142858,0.0233931
445,9.478260869565217,1.7391304347826086,1.7391304347826086,5075620.521739131,45.58619970847826,0.5257351327516522,23,198.65217391304347,0.0457136
450,10.0,1.5,1.5,4658211.5,60.18078731025,0.5037238595165,2,208.5,0.00906993
454,10.5,2.5,2.5,4904827.0,58.9058733704,0.5051711031574999,2,219.5,1.13079e-06
455,10.333333333333334,2.0,2.0,4851367.333333333,59.786716754733334,0.5033557875206667,3,229.0,1.13079e-06
456,10.2,1.8,1.8,4774105.0,59.94434497694,0.503503016319,5,220.8,0.0120416
458,10.166666666666666,1.6666666666666667,1.6666666666666667,4779465.166666667,60.22445615005,0.5048603165866666,6,219.66666666666666,0.00548121
460,10.142857142857142,1.5714285714285714,1.5714285714285714,4811086.428571428,60.31902351284286,0.5040992224601428,7,219.71428571428572,0.00903889
464,10.0,1.0,1.0,4788141.5,59.76764708115,0.5145197768034999,2,209.5,0.00498463
465,10.0,1.0,1.0,4951975.666666667,60.01585830486666,0.5129158408053334,3,213.33333333333334,0.00898288
466,10.1,1.4,1.4,4853353.2,60.22807395045,0.5067442079636999,10,217.8,0.00347146
467,10.0,1.8181818181818181,1.8181818181818181,4870369.818181818,59.7435360323,0.507726561268,11,217.1818181818182,0.0985937
471,4.0,1.0,1.0,2915881.5,33.868173964099995,0.505600964276,2,143.0,0.107557
476,6.0,1.0,1.0,2466565.5,40.2399070466,0.46735420320200005,2,153.5,0.0295041
479,6.0,1.0,1.0,2258272.0,41.26613576545,0.47709337237,2,144.5,0.0245719
480,6.0,1.0,1.0,2362418.75,40.753021406025,0.472223787786,4,149.0,0.0394348
483,5.0,1.5,1.5,2138367.5,36.7321172133,0.4664094005645,2,142.5,0.114531
485,5.333333333333333,1.3333333333333333,1.3333333333333333,2198799.3333333335,39.460942735033335,0.467320894088,3,148.0,0.0502738
489,6.0,1.0,1.0,2267541.5,40.00675270115,0.489160501005,2,130.5,0.00284485
490,6.0,1.0,1.0,2271987.0,40.01873316253333,0.48816218932733335,3,128.66666666666666,0.0338596
491,5.666666666666667,1.1666666666666667,1.1666666666666667,2235393.1666666665,39.73983794878333,0.47774154170766664,6,138.33333333333334,0.02401
494,6.0,1.0,1.0,2363731.0,42.2849773461,0.46516832728449997,2,142.0,0.0520279
498,6.0,1.0,1.0,2121155.5,44.39942478455001,0.4738712445115,2,133.0,0.0100999
499,6.0,1.0,1.0,2183794.6666666665,44.370782267900005,0.477033700308,3,134.0,0.107325
500,6.0,1.0,1.0,2255769.2,43.53646029918,0.47228755109860004,5,137.2,0.0308134
507,6.0,1.0,1.0,1816201.5,38.02848274784999,0.491308528751,2,141.5,0.00148709
513,6.0,1.0,1.0,1870771.0,38.1931631787,0.472511708811,2,145.5,1.13079e-06
514,6.0,1.0,1.0,1885344.0,38.181005202066665,0.47293643646233335,3,148.66666666666666,1.13079e-06
515,6.0,1.0,1.0,1875633.75,38.17643701985,0.47269593371175,4,147.5,0.00148614
516,6.0,1.0,1.0,1897673.4,38.18611656172,0.4748534505586,5,142.4,1.13079e-06
517,6.0,1.0,1.0,1874395.7142857143,38.14107832918571,0.47955490147071433,7,142.14285714285714,0.00148645
522,6.0,1.0,1.0,1881222.0,38.11338898765,0.472511277057,2,134.5,0.00446662
524,6.0,1.0,1.0,1923154.0,38.15015036876667,0.476958431925,3,133.0,0.0120717
525,6.0,1.0,1.0,1903930.25,38.151970472325004,0.47705659270050005,4,134.0,0.00105219
526,6.0,1.0,1.0,1919451.2,38.14987464158,0.4770070643146,5,135.0,0.00389974
527,6.0,1.0,1.0,1893168.8333333333,38.14474345935,0.47849330265566675,12,139.16666666666666,1.13079e-06
528,6.076923076923077,1.0,1.0,1886909.8461538462,38.13875611427692,0.478456419198,13,139.0,0.0134043
529,6.071428571428571,1.0,1.0,1892820.5,38.15064561867143,0.47885002664750004,14,138.78571428571428,0.00848569
530,6.066666666666666,1.0,1.0,1890377.5333333334,38.14407969022667,0.47944327965073336,15,138.66666666666666,0.0243278
531,6.0625,1.0625,1.0625,1940612.625,38.12505628514374,0.47547899954075,16,140.0625,0.0216835
532,6.0476190476190474,1.0476190476190477,1.0476190476190477,2015649.9047619049,39.41348581229524,0.47471913086404766,21,139.38095238095238,0.0236139
536,6.5,1.0,1.0,2310603.0,40.4419460481,0.4677071215775,2,170.0,1.13079e-06
539,6.0,1.5,1.5,2332532.5,42.128141158000005,0.4645858348955,2,162.5,0.00146875
540,6.25,1.25,1.25,2321567.75,41.28504360305,0.46614647823649996,4,166.25,0.0306069
541,6.2,1.2,1.2,2273078.4,40.961079664340005,0.4634272602698,5,161.6,0.0412705
542,6.076923076923077,1.0769230769230769,1.0769230769230769,2065155.3846153845,39.711100014611546,0.4725476172882308,26,143.65384615384616,0.0180017
543,6.0,1.09375,1.09375,2097074.96875,39.716488377268746,0.473521478116875,32,142.65625,0.0237692
545,6.0,1.0909090909090908,1.0909090909090908,2103650.8181818184,39.801988075190906,0.47326640487166666,33,143.33333333333334,0.0221174
548,6.0,1.0,1.0,2425507.5,41.05852881355,0.4731986086835,2,149.5,0.0352443
549,6.0,1.0857142857142856,1.0857142857142856,2122042.6285714284,39.87379040309714,0.47326253080377145,35,143.68571428571428,0.0439694
553,6.0,1.0,1.0,2236764.5,40.45574948035,0.4972138447355,2,153.5,0.00793058
554,6.0,1.0,1.0,2201818.6666666665,40.453935062,0.49633249967000004,3,152.66666666666666,0.0168172
555,6.0,1.0789473684210527,1.0789473684210527,2128340.736842105,39.91959129722105,0.4750838441353159,38,144.39473684210526,0.00454103
557,6.0,1.0769230769230769,1.0769230769230769,2135138.3846153845,39.91248101442307,0.47519796962951294,39,144.56410256410257,0.0326449
560,6.0,1.0,1.0,2579857.0,41.07406321765,0.498257771688,2,145.0,0.0392647
561,6.0,1.0731707317073171,1.0731707317073171,2156831.975609756,39.96914356092194,0.4763228380226099,41,144.58536585365854,0.0296979
562,6.0,1.0666666666666667,1.0666666666666667,2175106.355555556,40.03882159159778,0.4759584780015779,45,144.9777777777778,0.0286244
563,6.0,1.065217391304348,1.065217391304348,2173188.282608696,40.028669988706525,0.4763224857932826,46,144.80434782608697,0.0122369
564,6.0,1.0638297872340425,1.0638297872340425,2163098.212765957,39.990198166876596,0.47699749481589365,47,144.06382978723406,0.153679
565,5.918367346938775,1.0612244897959184,1.0612244897959184,2193824.06122449,39.74031962798776,0.47816498336528573,49,144.0204081632653,0.0634326
568,7.0,1.5,1.5,3973324.5,38.0695951666,0.5016745267875,2,195.5,0.0634232
571,7.0,2.0,2.0,4523083.0,44.57348233525,0.5014074942425,2,206.5,0.0340654
573,7.0,1.6666666666666667,1.6666666666666667,4235229.666666667,44.5642112002,0.4970724824363333,3,199.33333333333334,0.0123668
576,7.0,2.0,2.0,4395156.5,45.22361402135,0.49891078481600004,2,206.0,0.0248317
577,7.0,1.8,1.8,4299200.4,44.82797232866,0.49780780338819997,5,202.0,0.0100576
580,7.0,1.5,1.5,5120618.0,42.71795249515,0.47898344085800004,2,218.5,0.0655633
581,7.0,1.7142857142857142,1.7142857142857142,4533891.142857143,44.22510951908571,0.4924294140938571,7,206.71428571428572,0.0386701
582,7.0,1.6666666666666667,1.6666666666666667,4409320.777777778,42.857217440755555,0.49448388358133333,9,204.22222222222223,0.0210834
585,7.0,1.5,1.5,4368463.0,41.7091346074,0.478215485133,2,208.5,0.0638222
587,7.0,1.3333333333333333,1.3333333333333333,4178821.6666666665,44.85257002616667,0.48355141595266665,3,201.0,0.0146133
588,7.0,1.5833333333333333,1.5833333333333333,4351696.0,43.35605558710833,0.49175076667416656,12,203.41666666666666,0.023957
594,7.0,1.5,1.5,5423305.5,54.08490671395,0.5609142440465,2,290.0,0.0139145
596,7.0,1.3333333333333333,1.3333333333333333,5437972.333333333,54.78837718693333,0.560668014136,3,293.6666666666667,0.00137318
597,7.0,1.25,1.25,5457059.25,55.140866519724995,0.56063070713875,4,299.25,0.0110782
598,7.0,1.2,1.2,5454249.2,55.30498042309999,0.5593056522362,5,298.8,0.0203476
602,7.5,1.5,1.5,5304688.0,54.58459274890001,0.57000917866,2,269.5,0.00458735
603,7.333333333333333,1.6666666666666667,1.6666666666666667,5368344.333333333,53.77379944736666,0.5652369369133333,3,269.3333333333333,1.13079e-06
604,7.125,1.375,1.375,5422034.875,54.730787557199996,0.5615298839901249,8,287.75,0.0253537
