taxo_id,kingdom,supergroup,division,class,order,family,genus,species,taxo_id
46360,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_gessneri,46360
2103,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_sp.,2103
5294,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Nemastomatales,Nemastomatales_X,Wetherbeella,Wetherbeella_australica,5294
5363,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Hymenocladia,Hymenocladia_chondricola,5363
1458,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes_encysticus,1458
5192,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Gracilaria,Gracilaria_chilensis,5192
1006,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Cohnilembidae,Cohnilembus,Cohnilembus_verminus,1006
9312,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Staurodesmus,Staurodesmus_subulatus,9312
9244,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Staurastrum,Staurastrum_arctiscon,9244
10171,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Goniomonadales,Goniomonadales_X,Goniomonas,Goniomonas_amphinema,10171
9052,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Closterium,Closterium_incurvum,9052
46133,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Synedra,Synedra_angustissima,46133
49149,Eukaryota,Alveolata,Ciliophora,Colpodea,Colpodea_X,Sandmanniellidae,Sandmanniella,Sandmanniella_terricola,49149
47200,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Sarcinochrysidales,Sarcinochrysidaceae,Sarcinochrysis,Sarcinochrysis_marina,47200
1438,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Aspidiscidae,Aspidisca,Aspidisca_leptaspis,1438
5101,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Gymnogongrus,Gymnogongrus_sp.,5101
2190,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis_norvegica,2190
1983,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,Nematodinium,Nematodinium_sp.,1983
555,Eukaryota,Alveolata,Ciliophora,Colpodea,Colpodea_X,Colpodida,Pseudoplatyophrya,Pseudoplatyophrya_nana,555
4855,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Plumaria,Plumaria_plumosa,4855
1566,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Amphisiella,Amphisiella_magnigranulosa,1566
49358,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_5,Chlamydodontidae,Chlamydodon,Chlamydodon_obliquus,49358
50357,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Cryptogregarinorida,Cryptosporidiidae,Cryptosporidium3,Cryptosporidium3_sp.,50357
8650,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Takakia,Takakia_lepidozioides,8650
46260,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Discostella,Discostella_sp.,46260
4653,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Ceramium,Ceramium_horridum,4653
50648,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Sarcocystis6,Sarcocystis6_aucheniae,50648
9144,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Desmidium,Desmidium_grevillei,9144
47115,Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Florenciella,Florenciella_parvula,47115
9164,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Gonatozygon,Gonatozygon_monotaenium,9164
2218,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Pelagodinium,Pelagodinium_beii,2218
1980,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Podolampadaceae,Lessardia,Lessardia_elongata,1980
47081,Eukaryota,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Synurales_X,Mallomonas,Mallomonas_papillosa,47081
8536,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Sphagnum,Sphagnum_palustre,8536
4838,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Spyridiaceae,Spyridia,Spyridia_elongata,4838
47295,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Postelsia,Postelsia_palmaeformis,47295
5768,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Atrichum,Atrichum_angustatum,5768
1896,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Gambierdiscus,Gambierdiscus_polynesiensis,1896
1266,Eukaryota,Alveolata,Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,Coleps,Coleps_spetai,1266
47779,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Phytophthora,Phytophthora_sp.,47779
5116,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Mastocarpus,Mastocarpus_stellatus,5116
5153,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Portieria,Portieria_hornemanii,5153
47270,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Hizikia,Hizikia_fusiformis,47270
49182,Eukaryota,Alveolata,Ciliophora,Karyorelictea,Karyorelictea_X,Loxodidae,Loxodidae_X,Loxodidae_X_sp.,49182
1511,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Epiclintidae,Epiclintes,Epiclintes_auricularis,1511
1465,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes_muscicola,1465
47348,Eukaryota,Stramenopiles,Ochrophyta,Raphidophyceae,Raphidophyceae_X,Raphidophyceae_XX,Chattonella,Chattonella_subsalsa,47348
45462,Eukaryota,Rhizaria,Cercozoa,Novel-clade-10-12,Novel-clade-12,NC12A-lineage,NC12A-lineage_X,NC12A-lineage_X_sp.,45462
5306,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Plocamiales,Plocamiales_X,Sarcodia,Sarcodia_sp.,5306
5187,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Gracilaria,Gracilaria_beckeri,5187
5107,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Hypnea,Hypnea_ramentacea,5107
47113,Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Dictyochales,Dictyocha,Dictyocha_speculum,47113
47165,Eukaryota,Stramenopiles,Ochrophyta,Eustigmatophyceae,Eustigmatophyceae_X,Eustigmatophyceae_XX,Nannochloropsis,Nannochloropsis_maritima,47165
46942,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-B2,Chromulina_Clade-B2,Chromulina_nebulosa,46942
46836,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Placoneis,Placoneis_elginensis,46836
902,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Colpidium,Colpidium_striatum,902
47428,Eukaryota,Stramenopiles,Opalozoa,Bicoecea,Anoecales,Cafeteriaceae,Pseudobodo,Pseudobodo_tremulans,47428
47030,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Paraphysomonas,Paraphysomonas_foraminifera,47030
48708,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Pelagostrombidiidae,Limnostrombidium,Limnostrombidium_sp.,48708
5348,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Erythrocolon,Erythrocolon_podagricum,5348
5276,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Inkyuleea_Group,Inkyuleea_Group_X,Inkyuleea,Inkyuleea_ballioides,5276
50375,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Urosporidae,Difficilina,Difficilina_paramertis,50375
9332,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Zygogonium,Zygogonium_tunetanum,9332
1936,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_gutrula,1936
1036,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Metanophrys,Metanophrys_similis,1036
47108,Eukaryota,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Synurales_X,Tessellaria,Tessellaria_volvocina,47108
309,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Gregarinidae,Leidyana1,Gregarina_blattarum,309
47374,Eukaryota,Stramenopiles,Ochrophyta,Xanthophyceae,Xanthophyceae_X,Xanthophyceae_XX,Botryochloris,Botryochloris_sp.,47374
5345,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Dictyothamnion,Dictyothamnion_saltatum,5345
5811,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Barclaya,Barclaya_longifolia,5811
4867,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Colaconematales,Colaconematales_X,Colaconema,Colaconema_asparagopsis,4867
4481,Eukaryota,Archaeplastida,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Pyropia,Pyropia_abbottiae,4481
4745,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Leachiella,Leachiella_pacifica,4745
48789,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_A,Strombidiida_A_X,Strombidiida_A_XX,Strombidiida_A_XX_sp.,48789
2594,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Myxogastrea,Stemonitales-Physarales,Didymiaceae,Didymium,Didymium_iridis,2594
45451,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp.,45451
5610,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Anagallis,Anagallis_tenella,5610
10332,Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Katablepharis,Katablepharis_japonica,10332
50686,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Piroplasmorida,Theileriidae,Theileria5,Theileria5_capreoli,50686
46675,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Fistulifera,Fistulifera_pelliculosa,46675
532,Eukaryota,Alveolata,Ciliophora,Colpodea,Colpodea_X,Colpodida,Colpoda,Colpoda_steinii,532
5354,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Gelidiopsis,Gelidiopsis_variabilis,5354
1002,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Cinetochilum,Cinetochilum_ovale,1002
4696,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,Phycodrys_rubens,4696
2537,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Dictyostelea,Dictyosteliida,Dictyosteliida-Group-IV,Dictyostelium-Group-IV,Dictyostelium_firmibasis,2537
8062,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Platytheca,Platytheca_verticillata,8062
2802,Eukaryota,Amoebozoa,Lobosa,Discosea-Flabellinia,Vannellida,Vannellidae,Lingulamoeba,Lingulamoeba_sp.,2802
4877,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Colaconematales,Colaconematales_X,Halosaccion,Halosaccion_glandiforme,4877
2200,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Ornithocercus,Ornithocercus_magnificus,2200
1158,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Tetrahymena,Tetrahymena_mobilis,1158
46046,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Fragilaria,Fragilaria_bidens,46046
5125,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Naccaria,Naccaria_wiggii,5125
46935,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-B1,Chrysocapsa,Chrysocapsa_paludosa,46935
2551,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Dictyostelea,Dictyosteliida,Dictyosteliida-Group-IV,Dictyostelium-Group-IV,Dictyostelium_robustum,2551
50691,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Piroplasmorida,Theileriidae,Theileria5,Theileria5_parva,50691
46009,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Asterionella,Asterionella_glacialis,46009
7537,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Mnium,Mnium_sp.,7537
4848,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Involucrana,Involucrana_crassa,4848
47784,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Phytophthora,Phytophthora_tropicalis,47784
2239,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Tovelliaceae,Woloszynskia,Woloszynskia_sp.,2239
5173,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Sonderopelta,Sonderopelta_coriacea,5173
46363,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_hendeyi,46363
45456,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissuridae_X,Ventrifissuridae_X_sp.,45456
1661,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Urostylidae,Uroleptus,Uroleptus_pisces,1661
1007,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Porpostoma,Porpostoma_notata,1007
1880,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Duboscquodinium,Duboscquodinium_collinii,1880
46123,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Staurosira,Staurosira_construens,46123
4910,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Corallinales_X,Haliptilon,Haliptilon_squamatum,4910
5362,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Halichrysis,Halichrysis_micans,5362
46247,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Cyclotella,Cyclotella_meneghiniana,46247
45979,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellarida,Spongodiscidae-Coccodiscidae,Spongodiscus,Spongodiscus_resurgens,45979
4805,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia_morrowii,4805
2034,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,Peridinium_sociale,2034
47274,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Leathesia,Leathesia_difformis,47274
2454,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Dictyostelea,Dictyosteliida,Dictyosteliida_X,Dictyostelium,Dictyostelium_polycephalum,2454
5382,Eukaryota,Archaeplastida,Rhodophyta,Porphyridiophyceae,Porphyridiales,Porphyridiales_X,Flintiella,Flintiella_sanguinaria,5382
2959,Eukaryota,Amoebozoa,Lobosa,Tubulinea,Leptomyxida,Flabellulidae,Paraflabellula,Paraflabellula_reniformis,2959
6973,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Hachettea,Hachettea_austrocaledonica,6973
7289,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Leucolejeunea,Leucolejeunea_clypeata,7289
45956,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellarida,Spongodiscidae-Coccodiscidae,Spongodiscus,Spongodiscus_biconcavus,45956
47235,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Desmarestia,Desmarestia_viridis,47235
2231,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Symbiodinium,Symbiodinium_meandrinae,2231
4836,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Sarcomeniaceae,Platysiphonia,Platysiphonia_victoriae,4836
47737,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Phytophthora,Phytophthora_inundata,47737
46146,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Tabularia,Tabularia_fasciculata,46146
50594,Eukaryota,Alveolata,Alveolata_X,Alveolata_XX,Alveolata_XXX,Alveolata_XXXX,Playproteum,Playproteum_vivax,50594
46753,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_reinhardtii,46753
47861,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Saprolegniales,Saprolegnia,Saprolegnia_ferax,47861
2256,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.,2256
48995,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Kryptoperidiniaceae,Durinskia,Durinskia_agilis,48995
50383,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Eimeriidae,Eimeria1,Eimeria1_necatrix,50383
47353,Eukaryota,Stramenopiles,Ochrophyta,Raphidophyceae,Raphidophyceae_X,Raphidophyceae_XX,Haramonas,Haramonas_pauciplastida,47353
5238,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Melanthalia,Melanthalia_obtusata,5238
1607,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Protogastrostyla,Protogastrostyla_pulchra,1607
7067,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Hugonia,Hugonia_platysepala,7067
929,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_1,Urceolariidae,Urceolaria,Urceolaria_korschelti,929
883,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Foettingeriidae,Gymnodinioides,Gymnodinioides_pitelkae,883
45999,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-IV,Spumellarian,Spumellarian_radiolarian,45999
49052,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Borghiellaceae,Phytodinium,Phytodinium_sp.,49052
5178,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Tichocarpus,Tichocarpus_crinitus,5178
45084,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,Bonamia,Bonamia_ostreae,45084
2539,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Dictyostelea,Dictyosteliida,Dictyosteliida-Group-IV,Dictyostelium-Group-IV,Dictyostelium_giganteum,2539
10137,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Hemiselmis,Hemiselmis_rufescens,10137
222,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Toxoplasma2,Nephroisospora_eptesici,222
49143,Eukaryota,Alveolata,Ciliophora,Colpodea,Colpodea_X,Cyrtolophosidida,Apocyrtolophosis,Apocyrtolophosis_sp.,49143
48980,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Biecheleria,Biecheleria_cincta,48980
4606,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Callithamniaceae,Aglaothamnion,Aglaothamnion_feldmanniae,4606
49024,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Kareniaceae_X,Kareniaceae_X_sp.,49024
4600,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Batrachospermales,Batrachospermales_X,Thorea,Thorea_sp.,4600
1163,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Tetrahymena,Tetrahymena_pigmentosa,1163
4748,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Lenormandia,Lenormandia_latifolia,4748
48728,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.,48728
4937,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Corallinales_X,Lithophyllum,Lithophyllum_kotschyanum,4937
5258,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Halymeniales,Halymeniales_X,Polyopes,Polyopes_tenuis,5258
6831,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Fossombronia,Fossombronia_pusilla,6831
47668,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Saprolegniales,Saprolegnia,Saprolegnia_parasitica,47668
586,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_7,Hartmannulidae,Hartmannulidae_X,Hartmannulidae_X_sp.,586
48780,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_A,Laboea,Laboea_strobila,48780
5972,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Burmannia,Burmannia_nepalensis,5972
2748,Eukaryota,Amoebozoa,Conosa,Variosea,Variosea_X,Filamoebidae,Filamoeba,Filamoeba_nolandi,2748
5314,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Botryocladia,Botryocladia_iridescens,5314
950,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Parameciidae,Paramecium,Paramecium_schewiakoffi,950
4969,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Corallinales_X,Neogoniolithon,Neogoniolithon_spectabile,4969
45889,Eukaryota,Rhizaria,Radiolaria,Acantharea,Chaunacanthida,Chaunacanthida_X,Amphiacon,Amphiacon_denticulatus,45889
45118,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,Phagomyxa,Phagomyxa_sp.,45118
49023,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karenia,Karenia_bicuneiformis,49023
5292,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Nemastomatales,Nemastomatales_X,Schizymenia,Schizymenia_pacifica,5292
50518,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Adeleida,Hepatozoidae,Hepatozoon1,Hepatozoon1_sp,50518
46945,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-B2,Chrysamoeba,Chrysamoeba_tenera,46945
47276,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Lobophora,Lobophora_sp.,47276
5353,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Gelidiopsis,Gelidiopsis_intricata,5353
50613,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Sarcocystis10,Sarcocystis10_lacertae,50613
46055,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Fragilaria,Fragilaria_sp.,46055
45359,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allapsa,Allapsa_vibrans,45359
5399,Eukaryota,Archaeplastida,Rhodophyta,Stylonematophyceae,Porphyridiales-2,Stylonematales-Group-I,Bangiopsis,Bangiopsis_subsimplex,5399
46466,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Stellarima,Stellarima_microtrias,46466
48674,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.,48674
4828,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Rytiphlaea,Rytiphlaea_tinctoria,4828
4577,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Batrachospermales,Batrachospermales_X,Batrachospermum,Batrachospermum_turfosum,4577
9828,Eukaryota,Excavata,Discoba,Heterolobosea,Heterolobosea_X,Vahlkampfiidae,Vahlkampfia,Vahlkampfia_avara,9828
1516,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Holostichidae,Anteholosticha,Anteholosticha_manca,1516
5195,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Gracilaria,Gracilaria_cliftonii,5195
49327,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Histiobalantiidae,Histiobalantium,Histiobalantium_sp.,49327
